fixture,league,market,market_display,model_prob,entry_odds,bookmaker,match_date,leg_id,ft_result,hit,status,closing_odds,clv_pct,clv_source,primary_source,f2_sources,f2_agreed
Lincoln v Portsmouth (Championship),Championship,1X2_AWAY,Away Win,0.8025084781219036,0,Bet365,2026-08-22,Lincoln_v_Portsmouth_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
West Ham v Charlton (Championship),Championship,1X2_HOME,Home Win,0.8096997288171129,0,Bet365,2026-08-22,West_Ham_v_Charlton_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
West Ham v Charlton (Championship),Championship,1X2_DRAW,Draw,0.17830945446848342,0,Bet365,2026-08-22,West_Ham_v_Charlton_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
West Ham v Charlton (Championship),Championship,1X2_AWAY,Away Win,0.011990816714403645,0,Bet365,2026-08-22,West_Ham_v_Charlton_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Preston v Wolves (Championship),Championship,1X2_HOME,Home Win,0.1834778372944641,0,Bet365,2026-08-22,Preston_v_Wolves_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Preston v Wolves (Championship),Championship,1X2_DRAW,Draw,0.26086869460941775,0,Bet365,2026-08-22,Preston_v_Wolves_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Preston v Wolves (Championship),Championship,1X2_AWAY,Away Win,0.5556534680961182,0,Bet365,2026-08-22,Preston_v_Wolves_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,1X2_HOME,Home Win,0.20723031282877608,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,1X2_DRAW,Draw,0.3121959195334635,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,1X2_AWAY,Away Win,0.4805737676377604,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,OVER_1_5,Over 1.5,0.6282713604231425,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,OVER_2_5,Over 2.5,0.34521413918552313,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,OVER_3_5,Over 3.5,0.15776533233814233,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,BTTS_YES,BTTS Yes,0.4053372302457897,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,BTTS_NO,BTTS No,0.5946627697542103,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,1X2_HOME,Home Win,0.5378016980480976,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,1X2_DRAW,Draw,0.25714305000566484,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,1X2_AWAY,Away Win,0.20505525194623753,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,OVER_1_5,Over 1.5,0.7016477293670406,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,OVER_2_5,Over 2.5,0.44020834167964584,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,OVER_3_5,Over 3.5,0.22927335896109285,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,BTTS_YES,BTTS Yes,0.4609914549559888,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,BTTS_NO,BTTS No,0.5390085450440112,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,1X2_HOME,Home Win,0.5027248647215031,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,1X2_DRAW,Draw,0.25718553293770935,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,1X2_AWAY,Away Win,0.24008960234078752,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,OVER_1_5,Over 1.5,0.7998677277209839,1.28,Bet365,2026-08-22,Wrexham_v_Watford_Championship_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,OVER_2_5,Over 2.5,0.5587864355775779,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,OVER_3_5,Over 3.5,0.3349835755998137,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,BTTS_YES,BTTS Yes,0.5798191870752925,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,BTTS_NO,BTTS No,0.42018081292470755,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,1X2_HOME,Home Win,0.5551278292358717,1.65,Bet365,2026-08-22,Southampton_v_Stoke_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,1X2_DRAW,Draw,0.2535470806211018,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,1X2_AWAY,Away Win,0.1913250901430263,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,OVER_1_5,Over 1.5,0.7732102590863015,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,OVER_2_5,Over 2.5,0.5209764852323856,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,OVER_3_5,Over 3.5,0.2991937436776821,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,BTTS_YES,BTTS Yes,0.5285194537056279,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,BTTS_NO,BTTS No,0.4714805462943721,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Swansea v Sheffield United (Championship),Championship,1X2_HOME,Home Win,0.40254661818892823,0,,2026-08-22,Swansea_v_Sheffield_United_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Swansea v Sheffield United (Championship),Championship,1X2_DRAW,Draw,0.27907891184895156,0,,2026-08-22,Swansea_v_Sheffield_United_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Swansea v Sheffield United (Championship),Championship,1X2_AWAY,Away Win,0.3183744699621204,0,,2026-08-22,Swansea_v_Sheffield_United_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Swansea v Sheffield United (Championship),Championship,OVER_1_5,Over 1.5,0.771323091924218,0,,2026-08-22,Swansea_v_Sheffield_United_Championship_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Swansea v Sheffield United (Championship),Championship,OVER_2_5,Over 2.5,0.5168937055489669,0,,2026-08-22,Swansea_v_Sheffield_United_Championship_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Swansea v Sheffield United (Championship),Championship,OVER_3_5,Over 3.5,0.2954496113716929,0,,2026-08-22,Swansea_v_Sheffield_United_Championship_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Swansea v Sheffield United (Championship),Championship,BTTS_YES,BTTS Yes,0.5670601678865084,0,,2026-08-22,Swansea_v_Sheffield_United_Championship_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Swansea v Sheffield United (Championship),Championship,BTTS_NO,BTTS No,0.43293983211349163,0,,2026-08-22,Swansea_v_Sheffield_United_Championship_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Sparta Rotterdam v Utrecht (Eredivisie),Eredivisie,1X2_HOME,Home Win,0.25320146398916454,0,Bet365,2026-08-22,Sparta_Rotterdam_v_Utrecht_Eredivisie_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Sparta Rotterdam v Utrecht (Eredivisie),Eredivisie,1X2_DRAW,Draw,0.29253569163568016,0,Bet365,2026-08-22,Sparta_Rotterdam_v_Utrecht_Eredivisie_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Sparta Rotterdam v Utrecht (Eredivisie),Eredivisie,1X2_AWAY,Away Win,0.4542628443751552,0,Bet365,2026-08-22,Sparta_Rotterdam_v_Utrecht_Eredivisie_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Sparta Rotterdam v Utrecht (Eredivisie),Eredivisie,OVER_1_5,Over 1.5,0.7247510074162147,0,Bet365,2026-08-22,Sparta_Rotterdam_v_Utrecht_Eredivisie_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Sparta Rotterdam v Utrecht (Eredivisie),Eredivisie,OVER_2_5,Over 2.5,0.4530519139990564,0,Bet365,2026-08-22,Sparta_Rotterdam_v_Utrecht_Eredivisie_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Sparta Rotterdam v Utrecht (Eredivisie),Eredivisie,OVER_3_5,Over 3.5,0.2398176410557812,0,Bet365,2026-08-22,Sparta_Rotterdam_v_Utrecht_Eredivisie_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Sparta Rotterdam v Utrecht (Eredivisie),Eredivisie,BTTS_YES,BTTS Yes,0.5081178956053937,0,Bet365,2026-08-22,Sparta_Rotterdam_v_Utrecht_Eredivisie_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Sparta Rotterdam v Utrecht (Eredivisie),Eredivisie,BTTS_NO,BTTS No,0.49188210439460633,0,Bet365,2026-08-22,Sparta_Rotterdam_v_Utrecht_Eredivisie_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
PSV Eindhoven v Utrecht (Eredivisie),Eredivisie,1X2_HOME,Home Win,0.6529413425548876,1.15,SportyBet Nigeria,2026-08-22,PSV_Eindhoven_v_Utrecht_Eredivisie_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
PSV Eindhoven v Utrecht (Eredivisie),Eredivisie,1X2_DRAW,Draw,0.1904165227320193,0,SportyBet Nigeria,2026-08-22,PSV_Eindhoven_v_Utrecht_Eredivisie_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
PSV Eindhoven v Utrecht (Eredivisie),Eredivisie,1X2_AWAY,Away Win,0.15664213471309307,0,SportyBet Nigeria,2026-08-22,PSV_Eindhoven_v_Utrecht_Eredivisie_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
PSV Eindhoven v Utrecht (Eredivisie),Eredivisie,OVER_1_5,Over 1.5,0.8998720089564128,0,SportyBet Nigeria,2026-08-22,PSV_Eindhoven_v_Utrecht_Eredivisie_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
PSV Eindhoven v Utrecht (Eredivisie),Eredivisie,OVER_2_5,Over 2.5,0.7290932772114626,0,SportyBet Nigeria,2026-08-22,PSV_Eindhoven_v_Utrecht_Eredivisie_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
PSV Eindhoven v Utrecht (Eredivisie),Eredivisie,OVER_3_5,Over 3.5,0.5239631359137472,0,SportyBet Nigeria,2026-08-22,PSV_Eindhoven_v_Utrecht_Eredivisie_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
PSV Eindhoven v Utrecht (Eredivisie),Eredivisie,BTTS_YES,BTTS Yes,0.6609529605688484,0,SportyBet Nigeria,2026-08-22,PSV_Eindhoven_v_Utrecht_Eredivisie_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
PSV Eindhoven v Utrecht (Eredivisie),Eredivisie,BTTS_NO,BTTS No,0.33904703943115155,0,SportyBet Nigeria,2026-08-22,PSV_Eindhoven_v_Utrecht_Eredivisie_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Athletic Club v Sevilla (La Liga),La Liga,1X2_HOME,Home Win,0.4662014623421894,0,Bet365,2026-08-22,Athletic_Club_v_Sevilla_La_Liga_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Athletic Club v Sevilla (La Liga),La Liga,1X2_DRAW,Draw,0.2552736191177199,0,Bet365,2026-08-22,Athletic_Club_v_Sevilla_La_Liga_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Athletic Club v Sevilla (La Liga),La Liga,1X2_AWAY,Away Win,0.27852491854009065,0,Bet365,2026-08-22,Athletic_Club_v_Sevilla_La_Liga_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Athletic Club v Sevilla (La Liga),La Liga,OVER_1_5,Over 1.5,0.7513775370838908,1.4,Bet365,2026-08-22,Athletic_Club_v_Sevilla_La_Liga_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Athletic Club v Sevilla (La Liga),La Liga,OVER_2_5,Over 2.5,0.5044551864243453,0,Bet365,2026-08-22,Athletic_Club_v_Sevilla_La_Liga_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Athletic Club v Sevilla (La Liga),La Liga,OVER_3_5,Over 3.5,0.28418182500676187,0,Bet365,2026-08-22,Athletic_Club_v_Sevilla_La_Liga_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Athletic Club v Sevilla (La Liga),La Liga,BTTS_YES,BTTS Yes,0.5377304379420216,0,Bet365,2026-08-22,Athletic_Club_v_Sevilla_La_Liga_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Athletic Club v Sevilla (La Liga),La Liga,BTTS_NO,BTTS No,0.4622695620579784,0,Bet365,2026-08-22,Athletic_Club_v_Sevilla_La_Liga_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Espanyol v Real Madrid (La Liga),La Liga,1X2_HOME,Home Win,0.09864509484543428,0,Bet365,2026-08-22,Espanyol_v_Real_Madrid_La_Liga_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Espanyol v Real Madrid (La Liga),La Liga,1X2_DRAW,Draw,0.22597958442526553,0,Bet365,2026-08-22,Espanyol_v_Real_Madrid_La_Liga_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Espanyol v Real Madrid (La Liga),La Liga,1X2_AWAY,Away Win,0.6753753207293002,1.45,Bet365,2026-08-22,Espanyol_v_Real_Madrid_La_Liga_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Ath Bilbao v Sevilla (La Liga),La Liga,1X2_HOME,Home Win,0.4662014939348387,1.77,SportyBet Nigeria,2026-08-22,Ath_Bilbao_v_Sevilla_La_Liga_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Ath Bilbao v Sevilla (La Liga),La Liga,1X2_DRAW,Draw,0.2552736769131017,0,SportyBet Nigeria,2026-08-22,Ath_Bilbao_v_Sevilla_La_Liga_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Ath Bilbao v Sevilla (La Liga),La Liga,1X2_AWAY,Away Win,0.2785248291520594,0,SportyBet Nigeria,2026-08-22,Ath_Bilbao_v_Sevilla_La_Liga_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Ath Bilbao v Sevilla (La Liga),La Liga,OVER_1_5,Over 1.5,0.7513773209647272,0,SportyBet Nigeria,2026-08-22,Ath_Bilbao_v_Sevilla_La_Liga_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Ath Bilbao v Sevilla (La Liga),La Liga,OVER_2_5,Over 2.5,0.5044548949930732,0,SportyBet Nigeria,2026-08-22,Ath_Bilbao_v_Sevilla_La_Liga_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Ath Bilbao v Sevilla (La Liga),La Liga,OVER_3_5,Over 3.5,0.2841815634799756,0,SportyBet Nigeria,2026-08-22,Ath_Bilbao_v_Sevilla_La_Liga_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Ath Bilbao v Sevilla (La Liga),La Liga,BTTS_YES,BTTS Yes,0.5377301931551628,0,SportyBet Nigeria,2026-08-22,Ath_Bilbao_v_Sevilla_La_Liga_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Ath Bilbao v Sevilla (La Liga),La Liga,BTTS_NO,BTTS No,0.4622698068448372,0,SportyBet Nigeria,2026-08-22,Ath_Bilbao_v_Sevilla_La_Liga_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Valencia v Celta (La Liga),La Liga,1X2_HOME,Home Win,0.38848502696196036,0,,2026-08-22,Valencia_v_Celta_La_Liga_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Valencia v Celta (La Liga),La Liga,1X2_DRAW,Draw,0.2684112095583121,0,,2026-08-22,Valencia_v_Celta_La_Liga_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Valencia v Celta (La Liga),La Liga,1X2_AWAY,Away Win,0.34310376347972765,0,,2026-08-22,Valencia_v_Celta_La_Liga_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Valencia v Celta (La Liga),La Liga,OVER_1_5,Over 1.5,0.7283285429374818,0,,2026-08-22,Valencia_v_Celta_La_Liga_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Valencia v Celta (La Liga),La Liga,OVER_2_5,Over 2.5,0.47404041468475305,0,,2026-08-22,Valencia_v_Celta_La_Liga_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Valencia v Celta (La Liga),La Liga,OVER_3_5,Over 3.5,0.25750982939343764,0,,2026-08-22,Valencia_v_Celta_La_Liga_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Valencia v Celta (La Liga),La Liga,BTTS_YES,BTTS Yes,0.5241523585898165,0,,2026-08-22,Valencia_v_Celta_La_Liga_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Valencia v Celta (La Liga),La Liga,BTTS_NO,BTTS No,0.47584764141018354,0,,2026-08-22,Valencia_v_Celta_La_Liga_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Espanol v Real Madrid (La Liga),La Liga,1X2_HOME,Home Win,0.19494487407045807,0,Bet365,2026-08-22,Espanol_v_Real_Madrid_La_Liga_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Espanol v Real Madrid (La Liga),La Liga,1X2_DRAW,Draw,0.23530514163620844,0,Bet365,2026-08-22,Espanol_v_Real_Madrid_La_Liga_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
